# CardIndex ledger — assigned once, never reused, never reordered.
#
# A card's index is its permanent rules identity: DeckEntry stores one, the
# gateway persists decks made of them, and a replay names them. So this file
# is append-only. A new card takes the next free index; a card that leaves the
# corpus retires its own and the slot stays empty.
#
# Indices are assigned by first appearance over the whole card corpus, not
# over the cards this repo implements — so adopting an old card inserts
# nothing. The order is written down rather than recomputed, because what it
# derives from (release dates, the corpus filter, Scryfall's own errata) is
# not a constant.
#
# index, oracle_id, const and set are FROZEN: the workspace names them.
# name follows Scryfall, so a rename shows in the diff.
#
# Seeded by `baylee-catalog corpus` + `cargo xtask ledger`; read by
# `cargo xtask codegen`, which never assigns. `codegen --check` fails if a run
# would change this file, so no index is assigned outside a commit.
#
# index	oracle_id	const	set	name
31896	e250906c-c8b7-4f31-8fc3-e98bf36a7f0a	VOLATILE_RIFT	yecl	Volatile Rift
31897	4125f0ff-db61-4284-b133-4c0d7b5acc9f	WILDGROVE_SUMMONER	yecl	Wildgrove Summoner
31898	56735afa-8ad1-4a7c-a67b-f82b2ffbde7a	A_KONA_RESCUE_BEASTIE	dsk	A-Kona, Rescue Beastie
31899	a9d68cf5-3055-4ec9-9893-244bfd7046be	ACTION_NEWS_CREW	tmt	Action News Crew
31900	f33217cc-175f-45e8-bc69-801f41cb4495	AGENT_BISHOP_MAN_IN_BLACK	tmt	Agent Bishop, Man in Black
31901	5f4834c7-cd63-420b-8492-ef127ffd4f45	ANCHOVY_BANANA_PIZZA	tmt	Anchovy & Banana Pizza
31902	d379a919-02cd-46fd-a6ce-b66a77745ae7	APRIL_O_NEIL_HACKTIVIST	tmt	April O'Neil, Hacktivist
31903	020963ef-24c0-48cc-8776-bc257df684bc	APRIL_O_NEIL_HUMAN_ELEMENT	tmc	April O'Neil, Human Element
31904	3f166376-2739-411c-8f42-96f2ef28ef86	APRIL_O_NEIL_KUNOICHI_TRAINEE	tmt	April O'Neil, Kunoichi Trainee
31905	4900c157-8d9f-4f92-aaca-5246b6e2832e	APRIL_O_NEIL_LIVE_ON_THE_SCENE	tmc	April O'Neil, Live on the Scene
31906	1c371003-e4f0-4d7c-b021-273176772f97	APRIL_REPORTER_OF_THE_WEIRD	tmt	April, Reporter of the Weird
31907	a8e55287-f0df-46f2-a41d-27bea90216cc	ARCADE_CABINET	tmc	Arcade Cabinet
31908	e2a35850-92c5-40ab-8697-2e995819d7ac	ARMAGGON_FUTURE_SHARK	tmt	Armaggon, Future Shark
31909	e610bfd4-d064-410b-929c-1d9dd82828b1	BAXTER_STOCKMAN	tmt	Baxter Stockman
31910	94551fbd-a72c-4a1f-be01-7ba1c7c03eed	BAXTER_FLY_IN_THE_OINTMENT	tmc	Baxter, Fly in the Ointment
31911	a08b0a07-6da2-4ff6-88e5-88355dd84589	BEBOP_ROCKSTEADY	tmt	Bebop & Rocksteady
31912	59a405d7-2f28-41b8-a5bb-011f45a5fdf2	BEBOP_SKULL_CROSSBONES	tmc	Bebop, Skull & Crossbones
31913	39c813e1-0e26-440a-b9bd-e781f7576b8b	BEBOP_WARTHOG_WARRIOR	tmt	Bebop, Warthog Warrior
31914	679480aa-f9ad-4a6c-bd79-db9f9f75433d	BESPOKE_BO	tmt	Bespoke Bō
31915	dd01ef1f-f6be-498f-82e0-dc04833e685f	BIG_APPLE_3_A_M	tmc	Big Apple, 3 a.m.
31916	94751968-e006-45d0-970b-0ed45d28e6cc	BIG_MOTHER_MOUSER	tmc	Big Mother Mouser
31917	14079f05-fbc1-401c-9008-da678656b4c6	BOT_BASHING_TIME	tmt	Bot Bashing Time
31918	b047cd3f-9129-41cc-8b91-b0dc970f5068	BRILLIANCE_UNLEASHED	tmt	Brilliance Unleashed
31919	e0d221da-16cd-4399-830f-eecc9a0912eb	BROADCAST_TAKEOVER	tmt	Broadcast Takeover
31920	434e720f-2bfa-49b6-a5ac-fe0c0b24764d	BUZZ_BOTS	tmt	Buzz Bots
31921	f20a5297-31ba-4bbd-810e-be23175a116f	CASEY_RAPH_HOTHEADS	tmc	Casey & Raph, Hotheads
31922	1eaa37a3-8769-4213-bcd5-39bcf4771273	CASEY_JONES_ASPHALT_HOOLIGAN	tmc	Casey Jones, Asphalt Hooligan
31923	ab9ff8e9-0ffa-4ccf-a4bf-8505079616f6	CASEY_JONES_BACK_ALLEY_BRUTE	tmc	Casey Jones, Back Alley Brute
31924	b4c4fdb9-e034-49c0-9f7f-07e8cae19eb2	CASEY_JONES_JURY_RIG_JUSTICIAR	tmt	Casey Jones, Jury-Rig Justiciar
31925	bc163b5a-0b1a-4257-8c07-5c7d5284015f	CASEY_JONES_VIGILANTE	tmt	Casey Jones, Vigilante
31926	3dc71e16-b935-4ad7-b3f7-945ac2c179a7	CHROME_DOME	tmt	Chrome Dome
31927	d78518ee-df79-48d1-b9d5-4f968b441899	COIN_OF_MASTERY	tmc	Coin of Mastery
31928	d33c7ea2-4d17-4cdb-aa58-c25c57836297	CONTAINMENT_PROTOCOL	tmc	Containment Protocol
31929	175c76c8-f36c-4948-aaa8-0208eac5f0d3	CONTINUE	tmc	Continue?
31930	1f076303-d160-4e02-aa1e-9ed6040c3735	COOL_BUT_RUDE	tmt	Cool but Rude
31931	a1ddf985-1646-468c-b1a4-ab6bb8e9dd7c	COWABUNGA	tmt	Cowabunga!
31932	b24a87af-407f-4c58-80b4-caab9c65a233	CRUSTACEAN_COMMANDO	tmt	Crustacean Commando
31933	c3ea6af5-48b9-45d2-9576-46cacb2db5b0	DARK_LEO_SHREDDER	tmt	Dark Leo & Shredder
31934	f599471a-31a6-4fb0-bf27-c5b707e1db6a	DEATH_IN_THE_FAMILY	tmt	Death in the Family
31935	3d8dfd57-7d26-4a3b-a9c3-33077c85b3db	DEFINITELY_NOT_A_TURTLE	tmc	Definitely Not a Turtle
31936	8683341a-e836-41e5-9034-4da09eb0ab42	DIMENSION_X	tmt	Dimension X
31937	29a9aff7-184c-459d-8002-e0287d978764	DIMENSION_X_PIZZASAUR	tmc	Dimension X Pizzasaur
31938	8f0777bc-4fca-4601-beed-1fd060f28075	DIMENSIONAL_EXILE	tmt	Dimensional Exile
31939	df54b79d-f31d-4582-86c0-1d34ec77be0f	DOES_MACHINES	tmt	Does Machines
31940	a4ae71c8-ea1b-4fa4-9e47-cf00ab60c5ee	DON_LEO_PROBLEM_SOLVERS	tmt	Don & Leo, Problem Solvers
31941	01758a4a-ac29-47ad-8e88-158374f1ae4c	DON_RAPH_HARD_SCIENCE	tmt	Don & Raph, Hard Science
31942	cd61a01c-dfe1-4c1e-8063-7f90fcd0c452	DONATELLO_S_SCIENCE_LESSON	tmc	Donatello's Science Lesson
31943	194284f7-cf92-4d9f-a8ce-e4dc3505ab7a	DONATELLO_S_TECHNIQUE	tmt	Donatello's Technique
31944	bb6aef0d-052b-44e6-b4cd-2d2eafd84969	DONATELLO_GADGET_MASTER	tmt	Donatello, Gadget Master
31945	f6a7838d-380f-4752-a647-c55c2a0eb6e2	DONATELLO_MUTANT_MECHANIC	tmt	Donatello, Mutant Mechanic
31946	671209d5-8b56-4ce7-94a0-d770d698c0df	DONATELLO_RAD_SCIENTIST	tmc	Donatello, Rad Scientist
31947	f84850bc-6348-449e-bd82-bb39e2119bec	DONATELLO_TURTLE_TECHIE	tmt	Donatello, Turtle Techie
31948	194af2be-50c7-484b-bdd3-402bad70335b	DONATELLO_WAY_WITH_MACHINES	tmt	Donatello, Way with Machines
31949	1ba2f763-5895-4663-b38f-95591ebb2ef4	DONATELLO_THE_BRAINS	tmc	Donatello, the Brains
31950	7b33368f-0668-4233-8bbf-725c66c771cb	DONNIE_APRIL_ADORKABLE_DUO	tmc	Donnie & April, Adorkable Duo
31951	cb3072c7-393c-43d9-a2c9-f918bd0fd7be	DOUBLE_JUMP	tmc	Double Jump // Flying Kick
31952	a1cec8e8-cf3c-42a4-b625-ca0cd148664e	DREAM_BEAVERS	tmt	Dream Beavers
31953	2dea1935-c227-46d5-9d98-e7d2cd612f98	EPF_POINT_SQUAD	tmt	EPF Point Squad
31954	e2ef355a-2472-47e0-9b2e-987994291921	EAST_WIND_AVATAR	tmt	East Wind Avatar
31955	a4374baa-a846-4b34-afbf-6bb7feb4648c	ELECTRIC_SEAWEED	tmc	Electric Seaweed
31956	77ccafd9-6d76-4658-81ab-bde0454fcc15	ENDLESS_FOOT_ASSAULT	tmc	Endless Foot Assault
31957	aa481983-8f1a-4519-9371-5e7edcd3274f	EVERYTHING_PIZZA	tmt	Everything Pizza
31958	82800275-1edf-4aa0-af9e-59dea82d7c6a	EXPLODING_BARREL	tmc	Exploding Barrel
31959	c92f78c4-c8ec-4bdb-85f4-3a206b709f0f	FAST_FORWARD	tmc	Fast Forward
31960	79a9fc1c-a6a9-483a-9ba7-d09fe41760c3	FEATHERBRAINED_FILCHER	tmt	Featherbrained Filcher
31961	017cadd8-55ee-497a-84d4-6535173bc1eb	FOE_LIAGE	tmc	Foe-liage
31962	1eed017a-342a-47a8-9395-890ef0bd1eb2	FOOT_CHOPPER	tmc	Foot Chopper
31963	b6244b6c-664d-417a-bd58-ace5c7a995a2	FOOT_ELITE	tmt	Foot Elite
31964	063dd25b-d4b4-4e09-acae-8c52dcb40803	FOOT_HEADQUARTERS	tmt	Foot Headquarters
31965	2043fbde-48c4-4a77-8911-8991d77de1eb	FOOT_MYSTIC	tmt	Foot Mystic
31966	306652a8-9a9c-4b33-96d7-b59234d148e9	FOOT_NINJAS	tmt	Foot Ninjas
31967	5b865275-4114-44d0-9832-ae5d3b4efba4	FROG_BUTLER	tmt	Frog Butler
31968	c04d4fd4-e5aa-431d-824b-8bc94245f103	FUGITIVE_DROID	tmt	Fugitive Droid
31969	e326b5a1-f8ce-471b-8663-ec1ba649b24f	GAME_OVER	tmc	Game Over
31970	ade54bb7-3df8-4578-add8-1f85afee57ab	GENERAL_TRAAG_HEART_OF_STONE	tmt	General Traag, Heart of Stone
31971	1d6d0348-46ad-46ed-ae7b-d7510f0ebe70	GENGHIS_FROG	tmt	Genghis Frog
31972	46f77c8c-6817-4aea-a80a-d91f508ccbd0	GO_NINJA_GO	tmt	Go Ninja Go
31973	da344e46-6bdf-4032-8590-bac850d5713d	GROUNDCHUCK_DIRTBAG	tmt	Groundchuck & Dirtbag
31974	9a334434-072a-4486-810a-63efb29dea6d	GROUNDED_FOR_LIFE	tmt	Grounded for Life
31975	d6d83a51-9d57-44a7-aae3-a96d43ec5ac8	GUAC_MARSHMALLOW_PIZZA	tmt	Guac & Marshmallow Pizza
31976	e08b19ca-f9d7-4c33-b37a-a77b37aabf1b	HAMATO_GUARDIAN_STANCE	tmt	Hamato Guardian Stance
31977	0587fe46-1bed-4ef3-b087-04d4cc6a334d	HAMATO_NINPO	tmc	Hamato Ninpō
31978	ab433d41-e801-405c-81f7-06fa6640797d	HARD_WON_JITTE	tmt	Hard-Won Jitte
31979	1f097c91-6c2e-410f-8c8f-c021f39491af	HENCHBOTS	tmt	Henchbots
31980	c4fb12cb-05e1-4df2-b62e-3391621a601b	HERE_COMES_A_NEW_HERO	tmc	Here Comes a New Hero!
31981	9f2f12cc-0adb-482d-bbce-05e4ce8850c4	HEROES_IN_A_HALF_SHELL	tmc	Heroes in a Half Shell
31982	b639e1fe-d099-4cab-a0d0-a1b33c7f31dd	HIDDEN_HIDEOUT	tmc	Hidden Hideout
31983	d81fc181-ecb0-43a5-88e8-c61aca3428d8	HIGH_SCORE	tmc	High Score
31984	84a56740-8563-4ce5-8560-d44998d7f80d	HIGH_FLYING_ACE	tmt	High-Flying Ace
31985	f8131dca-ba6e-4ca4-943e-a3d26c75b8b8	ICE_CREAM_KITTY	tmt	Ice Cream Kitty
31986	01ee70d4-6527-45ae-9600-bd3d16b3037d	ILLEGITIMATE_BUSINESS	tmt	Illegitimate Business
31987	4f02aa99-481c-4089-8f7c-cfe7eaa7dda0	IMPROVISED_ARSENAL	tmt	Improvised Arsenal
31988	3d081701-514b-4611-b5a1-239b8f335fb6	INSECTOID_EXTERMINATOR	tmt	Insectoid Exterminator
31989	deda54da-4fcc-4da3-9337-7768a2db3283	IRMA_PART_TIME_MUTANT	tmc	Irma, Part-Time Mutant
31990	90b1226f-4c90-47fd-98f3-ad4edd3b3518	JENNIKA_S_TECHNIQUE	tmt	Jennika's Technique
31991	b55da4d3-2cad-4c89-ad3f-7d8397b64d52	JENNIKA_BAD_APPLE_BIG_SISTER	tmt	Jennika, Bad Apple Big Sister
31992	e53fb128-bf90-4af6-b998-ef9c250001cb	KARAI_S_TECHNIQUE	tmt	Karai's Technique
31993	7246638e-0361-40e3-8019-3c10210a593e	KARAI_FUTURE_OF_THE_FOOT	tmt	Karai, Future of the Foot
31994	3e0f8ab3-75a6-49a2-a228-fa720cbde3d8	KITSUNE_S_TECHNIQUE	tmt	Kitsune's Technique
31995	9be19bdf-db1e-433e-8be4-8b985a568211	KITSUNE_DRAGON_S_DAUGHTER	tmt	Kitsune, Dragon's Daughter
31996	e7cd87d4-028c-49d9-9416-69f57e7dfec5	KOYA_DEATH_FROM_ABOVE	tmt	Koya, Death from Above
31997	2385c8fb-9c38-4ff3-8f61-4e25a8c7d46b	KRANG_SHREDDER	tmt	Krang & Shredder
31998	52562194-4a97-40d2-aa73-7827f7834f2f	KRANG_MASTER_MIND	tmt	Krang, Master Mind
31999	2d56a491-b3eb-4f3e-82ab-981d3036c45d	KRANG_UTROM_WARLORD	tmt	Krang, Utrom Warlord
32000	466d5226-f4c7-4d69-9f56-4f893010127f	KRANG_THE_ALL_POWERFUL	tmc	Krang, the All-Powerful
32001	134430b7-d566-485a-bd5c-7db8a285f4ca	LEADER_S_TALENT	tmt	Leader's Talent
32002	1e9679e8-bef1-495c-8251-0d87d971e32a	LEATHERHEAD_IRON_GATOR	tmc	Leatherhead, Iron Gator
32003	ee9b606a-a1fe-43c8-84d0-9bf7b012cc75	LEATHERHEAD_SWAMP_STALKER	tmt	Leatherhead, Swamp Stalker
32004	f386bca6-a08e-462b-b1d9-c3b03929c68d	LEO_S_GUIDANCE	tmc	Leo's Guidance
32005	e98c2af9-1393-487d-b8e9-f49a67bb7296	LEONARDO_S_TECHNIQUE	tmt	Leonardo's Technique
32006	6496eea7-38f5-4428-a379-b08b0eeb5239	LEONARDO_BIG_BROTHER	tmt	Leonardo, Big Brother
32007	933fe6e5-8d00-4411-aa54-7780382c1ea6	LEONARDO_CUTTING_EDGE	tmt	Leonardo, Cutting Edge
32008	348c7e22-2179-41b8-a5d2-8dd488e7e66d	LEONARDO_LEADER_IN_BLUE	tmt	Leonardo, Leader in Blue
32009	74e3243b-6707-4769-8767-7cf2ef71009a	LEONARDO_SEWER_SAMURAI	tmt	Leonardo, Sewer Samurai
32010	94dcbcc0-6941-4e8c-8741-4b47ae231eba	LEONARDO_WORLDLY_WARRIOR	tmc	Leonardo, Worldly Warrior
32011	46ea8d02-b087-44f7-8403-93ffc1d3a8ad	LEONARDO_THE_BALANCE	tmc	Leonardo, the Balance
32012	51df0203-578d-47e1-a9f7-a13445f597d7	LESSONS_FROM_LIFE	tmt	Lessons from Life
32013	88cd43ce-b168-45a4-8d29-6cac5ab42857	LEVEL_UP	tmc	Level Up
32014	212fdb7c-1c7e-4eed-b1ed-bcc14a425da8	LITA_LITTLE_ORPHAN_AMPHIBIAN	tmt	Lita, Little Orphan Amphibian
32015	2db77e35-a54a-4e9c-8081-c97822515879	LORD_DREGG_INSECT_INVADER	tmt	Lord Dregg, Insect Invader
32016	73413bd5-8c40-4d45-8f05-c20c39ee4017	MADAME_NULL_POWER_BROKER	tmt	Madame Null, Power Broker
32017	38f7ff90-4cdf-4403-ad10-1400e05c32e9	MANHOLE_COVER	tmc	Manhole Cover
32018	c596b847-4e05-4279-8675-b4e39cb3dc91	MANHOLE_MISSILE	tmt	Manhole Missile
32019	2db8dda3-8136-4cf2-ba2d-ecc344a36725	MECHANIZED_NINJA_CAVALRY	tmt	Mechanized Ninja Cavalry
32020	7df45a2a-75bc-4343-8dad-3a642efd13ee	METALHEAD	tmt	Metalhead
32021	42f12942-9ac1-497e-a8b7-9f66a5afd0ae	MICHELANGELO_S_TECHNIQUE	tmt	Michelangelo's Technique
32022	594c6b1f-ff0e-4122-8b29-852632a22a79	MICHELANGELO_GAME_MASTER	tmt	Michelangelo, Game Master
32023	1939679b-ea2e-4a75-b3ce-d7af68437484	MICHELANGELO_IMPROVISER	tmt	Michelangelo, Improviser
32024	fe1eb8b3-c605-4711-a057-ed3565bfe75c	MICHELANGELO_MUTANT_BFF	tmt	Michelangelo, Mutant BFF
32025	e0e3feb8-2add-41c9-839c-587af6ca8f93	MICHELANGELO_ON_THE_SCENE	tmc	Michelangelo, On the Scene
32026	170ab932-9d50-4ce7-9a42-08e1edce7e7c	MICHELANGELO_WEIRDNESS_TO_11	tmt	Michelangelo, Weirdness to 11
32027	f11e914c-16bc-4836-bc14-bc1b5de9cd87	MICHELANGELO_THE_HEART	tmc	Michelangelo, the Heart
32028	fcdc7dfc-04b5-411a-ab49-282b9c2608e2	MIGHTY_MUTANIMALS	tmt	Mighty Mutanimals
32029	529178e8-425e-4d59-948c-ca7d0663f6ff	MIKEY_DON_PARTY_PLANNERS	tmt	Mikey & Don, Party Planners
32030	a86117c1-b83d-4350-9a10-a23b7e67e1bd	MIKEY_LEO_CHAOS_ORDER	tmt	Mikey & Leo, Chaos & Order
32031	15e14a91-a596-465f-becc-cef2e7fbbd30	MIKEY_MONA_MUTANT_SITTERS	tmc	Mikey & Mona, Mutant Sitters
32032	0d80d0f7-a436-431c-a54e-e7dd7dbba8de	MIND_TRANSFER_PROTOCOL	tmt	Mind Transfer Protocol
32033	ba64d3a9-08b4-4b12-b011-e41b00815277	MOLE_MODULE	tmc	Mole Module
32034	9fa38462-57b6-4f2f-a73c-f14a66f56946	MONA_LISA_EVER_ADAPTABLE	tmc	Mona Lisa, Ever Adaptable
32035	e6490e98-37a9-4a8b-a04c-cceeb22b0c35	MONA_LISA_SCIENCE_GEEK	tmt	Mona Lisa, Science Geek
32036	fa3ae120-756d-4c52-91f9-235767539d67	MONDO_GECKO	tmt	Mondo Gecko
32037	485e1d84-2867-4c66-a399-cdc2a22f6fc9	MONSTER_MASHUP	tmc	Monster Mashup
32038	bae5dc68-1fd1-428d-bee7-c238e07b21ea	MOUSER_ATTACK	tmt	Mouser Attack!
32039	404e958b-ead9-4ec7-b786-7b3d65e29967	MOUSER_FOUNDRY	tmt	Mouser Foundry
32040	ad0c6d46-a1ca-4a9f-93f0-4a4dc31868e6	MOUSER_MARK_III	tmt	Mouser Mark III
32041	472d9a18-19a0-46c0-a4bf-328ebec7ce41	MUTAGEN_MAN_LIVING_OOZE	tmt	Mutagen Man, Living Ooze
32042	ea9fc868-374b-4acc-be0d-4283907b4524	MUTANT_CHAIN_REACTION	tmt	Mutant Chain Reaction
32043	f6059731-2e10-4f72-a214-b257f1677e9e	MUTANT_TOWN	tmt	Mutant Town
32044	9f318ddc-3dc5-4e43-92b3-3a776e41c56e	MUTANT_TOWN_MUSICIANS	tmt	Mutant Town Musicians
32045	e7ae3ee7-824f-4dcb-8f28-7de99e4d8c3e	NEW_GENERATION_S_TECHNIQUE	tmt	New Generation's Technique
32046	58c615f3-8c3b-47bf-8032-809fc4232ccb	NINJA_PIZZA	tmc	Ninja Pizza
32047	2c5044ff-a303-4276-8e23-7caac30a275b	NINJA_TEEN	tmt	Ninja Teen
32048	eddab60f-2eac-4f20-934c-3d9307f885c3	NOBODY	tmt	Nobody
32049	b408c345-b308-4920-8494-4f204d856aa3	NORTH_WIND_AVATAR	tmt	North Wind Avatar
32050	e05f1a43-16ce-4e88-b0ad-2202efb25516	NORTHAMPTON_FARM	tmt	Northampton Farm
32051	6d819742-3d02-4d60-9b10-82caa49a9d49	NOVEL_NUNCHAKU	tmt	Novel Nunchaku
32052	49598fd5-2aad-4974-b499-38b60fc371b6	NULL_GROUP_BIOLOGICAL_ASSETS	tmt	Null Group Biological Assets
32053	e88b1520-aa9a-41ee-9036-4d4bebd1a0c0	OLD_HOB_ALLEYCAT_BLUES	tmt	Old Hob, Alleycat Blues
32054	73144877-1d37-4c7a-8493-3cef191b9211	OMNI_CHEESE_PIZZA	tmt	Omni-Cheese Pizza
32055	c1c5f9da-1396-4406-b803-b64f66b8e49d	OOZE_SPILL	tmt	Ooze Spill
32056	d14f620c-0fbd-485c-9fe4-34949e742147	OROKU_SAKI_SHREDDER_RISING	tmt	Oroku Saki, Shredder Rising
32057	e9975888-c75f-471e-a70d-17449e92226d	PAIN_101	tmt	Pain 101
32058	9076a886-efe0-4c99-8661-f0fd7a7b3129	PARAMECIA_COLONIEX	tmt	Paramecia Coloniex
32059	8df7a58c-053f-4ead-a778-2747718e5f10	PARTY_DUDE	tmt	Party Dude
32060	e71479c9-bb38-4112-bf8a-41b39a3ade51	PIZZA_FACE_GASTROMANCER	tmt	Pizza Face, Gastromancer
32061	2519ccc0-c206-41fb-aa15-2ef88025ff96	PREHISTORIC_PET	tmt	Prehistoric Pet
32062	e00aa7d7-3c11-463d-a7f5-8d001ea5c021	PREHISTORIC_TURTLESAURUS	tmc	Prehistoric Turtlesaurus
32063	5ebdc1a5-e678-444b-abb8-8753558a39de	PRIMORDIAL_PACHYDERM	tmt	Primordial Pachyderm
32064	dfb13eca-55fd-4ac6-aee3-2bdbfe9e1c4e	PUNK_FROGS	tmt	Punk Frogs
32065	d1edb950-a118-4b4d-a0ef-9a6683d74c9f	PURPLE_DRAGON_PUNKS	tmt	Purple Dragon Punks
32066	3aa3b908-e8d3-4944-8ced-5219d4129594	PUTRID_PALS	tmt	Putrid Pals
32067	e9685c61-e33d-4ae0-9dd3-7fd0df5eb46f	QUINTESSENTIAL_KATANA	tmt	Quintessential Katana
32068	71b81f3f-6092-4819-8529-e27bccfcf088	RAGAMUFFIN_RAPTOR	tmt	Ragamuffin Raptor
32069	57f39ce2-ecbb-4262-8140-03aba5c4303f	RAPH_LEO_SIBLING_RIVALS	tmt	Raph & Leo, Sibling Rivals
32070	82563a5f-cae4-4ece-876c-0df245d2dc58	RAPH_MIKEY_TROUBLEMAKERS	tmt	Raph & Mikey, Troublemakers
32071	7991aff6-0b85-41a3-bc31-09811d6fa353	RAPH_S_BRAVADO	tmc	Raph's Bravado
32072	f58a5f8b-254c-4206-bdbe-55a23798ed2d	RAPHAEL_S_TECHNIQUE	tmt	Raphael's Technique
32073	eaf194a7-d95f-4738-9052-92ad00443a76	RAPHAEL_MOST_ATTITUDE	tmt	Raphael, Most Attitude
32074	fdb8e862-c642-4b7b-b061-400de6061ffe	RAPHAEL_NINJA_DESTROYER	tmt	Raphael, Ninja Destroyer
32075	5a7f09d3-e4a8-4987-a731-a68fc748277d	RAPHAEL_TAG_TEAM_TOUGH	tmc	Raphael, Tag Team Tough
32076	2c72e6d2-bbb0-42de-b465-438d584cbddc	RAPHAEL_TOUGH_TURTLE	tmt	Raphael, Tough Turtle
32077	22008c3b-6e15-41cc-a15c-7871495191aa	RAPHAEL_THE_MUSCLE	tmc	Raphael, the Muscle
32078	8c1e5b25-ee5a-4ea9-a715-08dd1a4f51c4	RAPHAEL_THE_NIGHTWATCHER	tmt	Raphael, the Nightwatcher
32079	da359f85-7a11-4575-848d-642d1ae0ddbb	RAT_KING_PALE_PIPER	tmc	Rat King, Pale Piper
32080	a5656dab-5ce6-48fd-9eae-2c06969bb8df	RAT_KING_VERMINISTER	tmt	Rat King, Verminister
32081	45873747-f2a4-4d83-9492-bfc97df7b605	RAVENOUS_ROBOTS	tmt	Ravenous Robots
32082	698098b8-b8e4-4e88-b13a-6b039579d192	RAY_FILLET_MAN_RAY	tmt	Ray Fillet, Man Ray
32083	206913aa-4d73-4465-8311-8054a22c0743	RAY_FILLET_WAVE_WARRIOR	tmc	Ray Fillet, Wave Warrior
32084	6c754808-86a6-43d3-8aeb-96ec19f7396c	RENET_TEMPORAL_APPRENTICE	tmt	Renet, Temporal Apprentice
32085	d8b5de6d-8654-4550-bccb-79de6cbef4d5	RETRO_MUTATION	tmt	Retro-Mutation
32086	a3ee8565-f34c-4073-bc94-3fe9ec6bbe8a	RETURN_TO_THE_SEWERS	tmt	Return to the Sewers
32087	cd8761ef-b57b-456b-aa12-374ac825087e	ROADKILL_RODNEY	tmc	Roadkill Rodney
32088	0217da8e-e74f-4f5c-ab75-f17600f94405	ROCK_SOLDIERS	tmt	Rock Soldiers
32089	f9330a7b-8a65-4e04-a777-bf6512332850	ROCKSTEADY_CRASH_COURSER	tmt	Rocksteady, Crash Courser
32090	506a972d-d226-44dc-95b7-a6e7a63d76cd	ROCKSTEADY_MUTANT_MARAUDER	tmc	Rocksteady, Mutant Marauder
32091	b529f6b0-c6b2-4eb3-bb48-178e1eda75f3	SALLY_PRIDE_LIONESS_LEADER	tmt	Sally Pride, Lioness Leader
32092	6074632b-4520-4ae8-bcdc-26b1eff71af9	SAVANTI_ROMERO_TIME_S_EXILE	tmt	Savanti Romero, Time's Exile
32093	7ef5c812-ad7d-4d6c-8ee5-68561e7e4bd7	SAVED_BY_THE_SHELL	tmt	Saved by the Shell
32094	25c83d45-581f-48ba-b6bb-feb66e8a65c7	SEWER_VEILLANCE_CAM	tmt	Sewer-veillance Cam
32095	dabd0867-ee3f-40cb-8314-b4a3966f8b24	SHARK_SHREDDER_KILLER_CLONE	tmt	Shark Shredder, Killer Clone
32096	f406630b-d9f1-4fc5-b3f3-5327384b2901	SHELLSHOCK	tmc	Shellshock
32097	bda5d0aa-3ed0-4f8c-80ae-f9cb8ed0ac82	SHREDDER_S_ARMOR	tmt	Shredder's Armor
32098	5dd31fcd-72db-4daf-b127-ceb27bf25a94	SHREDDER_S_REVENGE	tmt	Shredder's Revenge
32099	d92714c0-4e22-47f9-a4d4-405894e734d0	SHREDDER_S_TECHNIQUE	tmt	Shredder's Technique
32100	ee82947d-1cf0-4c53-84d4-81f81c6201ee	SHREDDER_SHADOW_MASTER	tmc	Shredder, Shadow Master
32101	59d96fc0-6580-43c2-8c6a-dcf983644561	SHREDDER_UNRELENTING	tmt	Shredder, Unrelenting
32102	decfde5e-ea53-4b15-8f69-51da7ef39d15	SKATEBOARD	tmt	Skateboard
32103	8abff7b5-fe27-46bd-b951-b5d9f93f3a14	SLASH_REPTILE_RAMPAGER	tmt	Slash, Reptile Rampager
32104	f570bac8-9987-4963-af02-476d18abc847	SLITHERING_CRYPTID	tmt	Slithering Cryptid
32105	003e5dc6-8b26-4a0a-a50b-5f0806a7bacd	SOUTH_WIND_AVATAR	tmt	South Wind Avatar
32106	7564afbb-b29e-4234-a3b2-3354c6f5c90a	SPECIAL_MOVE	tmc	Special Move
32107	c01095ba-b9c9-44e0-97d1-35cc47c4ed04	SPLINTER_LEO_FATHER_SON	tmc	Splinter & Leo, Father & Son
32108	532ee9c3-391c-44db-8ed5-a1d28fd7f876	SPLINTER_S_TECHNIQUE	tmt	Splinter's Technique
32109	45a87131-ae8a-4e6d-9ac0-e52b4795691b	SPLINTER_AGING_CHAMPION	tmc	Splinter, Aging Champion
32110	41fbdaa2-7a7a-44d5-a8f4-77624350eedd	SPLINTER_HAMATO_YOSHI	tmt	Splinter, Hamato Yoshi
32111	fb2cd508-f5cd-4d5b-b8e7-3cae1f39fd58	SPLINTER_RADICAL_RAT	tmt	Splinter, Radical Rat
32112	fdcb016e-36e7-46b3-9dff-20b9b9cc421d	SPLINTER_THE_MENTOR	tmc	Splinter, the Mentor
32113	315ddc7a-c39c-43d9-b134-23acbd865e3e	SQUIRRELANOIDS	tmt	Squirrelanoids
32114	baa4cb1b-6fb5-46df-9cdd-54421ee0fc88	STOCKMAN_MAD_FLY_ENTIST	tmt	Stockman, Mad Fly-entist
32115	10185447-a13f-40d8-a8b6-39ce801f2fc0	STOMPED_BY_THE_FOOT	tmt	Stomped by the Foot
